Phase,tau,R,V,H,L
1.055023952963577,9.846772956945507,1.3534177236917462,0.48224979289877257,0.7854347533695032,1.2401494455827595
1.0613978501986623,9.872040878977351,1.36544589704,0.4698227250724669,0.7774139457700496,1.2270072220222203
1.0678060631039632,9.89744483798116,1.3772239463420537,0.4574602152605915,0.769723812638092,1.2146245399040965
1.074254523697655,9.923008350146045,1.3887606474292222,0.4451532506738195,0.762344700361586,1.2029506244838253
1.0807483091772179,9.94875154291136,1.4000622293353557,0.4328939588238426,0.7552594184200934,1.1919371375187027
1.087291873616829,9.974692073480368,1.4111329585491754,0.4206752379631181,0.748452770867759,1.1815383244117623
1.0938892236201667,10.000845825157365,1.4219755645641357,0.408490485640304,0.7419112102379307,1.1717110754282087
1.100544055990952,10.027227453112454,1.4325915546446624,0.3963333928513607,0.7356225757610196,1.1624149183907584
1.107259869129851,10.053850825990203,1.442981448755198,0.384197782951213,0.7295758915340623,1.153611959527792
1.1140400560239954,10.080729394546271,1.4531449552228148,0.3720774814788541,0.7237612085882935,1.14526678687548
1.1208879843405664,10.107876509160906,1.4630811011883174,0.3599662072893891,0.718169479961213,1.137346347964882
1.1278070676581697,10.135305702220165,1.4727883276515563,0.34785747803069567,0.7127924611981448,1.1298198109980426
1.1348008309543154,10.163030947726703,1.4822645560728567,0.33574452463935545,0.7076226308956691,1.1226584164914268
1.1418729729146522,10.191066908311111,1.4915072315151054,0.32362021052999024,0.7026531273891232,1.1158353244930959
1.149027427346207,10.219429178691282,1.5005133459012137,0.31147695168870826,0.6978776987230754,1.1093254609244423
1.1562684258598666,10.248134534163395,1.5092794438598915,0.29930663414037356,0.6932906638168446,1.1031053653552665
1.163600564045253,10.277201192937753,1.5178016127603922,0.2871005252296614,0.6888868833171039,1.0971530414955881
1.1710288735673806,10.306649101950207,1.5260754577705036,0.27484917488925287,0.6846617391002556,1.091447810847786
1.178558902965265,10.336500257170579,1.5340960620226922,0.2625423025752738,0.6806111218036647,1.085970169264252
1.1861968105237493,10.366779071772715,1.5418579312470513,0.25016866467806825,0.6767314261275523,1.080701645496029
1.1939494733824416,10.397512808673007,1.549354921346218,0.2377158960394862,0.6730195540495661,1.0756246602188573
1.201824618264835,10.428732098777411,1.5565801464098492,0.22517031736803483,0.6694729264924415,1.0707223833204549
1.209830980902676,10.4604715729845,1.5635258633650833,0.21251669778594415,0.6660895044856601,1.065978586429943
1.217978503718939,10.492770645856398,1.5701833277677466,0.19973795796744653,0.6628678214756965,1.0613774865952668
1.226278584990801,10.525674503370908,1.576542612898057,0.18681479377439547,0.6598070292607453,1.0569035755201257
1.2347443981786763,10.559235368831665,1.5825923809650393,0.1737251920004364,0.6569069611802973,1.0525414266017308
1.243391308503492,10.59351415429766,1.588319590286942,0.16044379709553525,0.6541682178592879,1.0482754687150642
1.2522374270284495,10.628582657119244,1.593709114774343,0.14694106777168545,0.6515922833351574,1.0440897105579798
1.2613043639097345,10.66452654603588,1.598743240210095,0.13318212996848086,0.6491816833309456,1.0399673910629368
1.2706182783486217,10.701449523481706,1.6034009824531739,0.11912517839862333,0.6469402038488298,1.0358905175211197
1.2802113856984174,10.739479300181502,1.6076571398428785,0.10471918382061715,0.6448731990623069,1.0318392288292022
1.290124197866695,10.778776476735526,1.6114809334343032,0.08990048860426764,0.6429880366700087,1.0277908769018294
1.3004089991477183,10.819548322797212,1.6148339779500347,0.07458753255309895,0.6412947648688424,1.0237186330090755
1.31113553475611,10.862071328021191,1.6176671018582924,0.058672235841343,0.6398071575333061,1.0195892452957886
1.3224009852974727,10.906730743671298,1.6199150373066575,0.042004918808248554,0.6385444534344257,1.0153591596400722
1.3343491546189774,10.954096648659098,1.6214867592509448,0.024365355225905484,0.637534498713564,1.010967143803416
1.34721255652895,11.005090793142054,1.6222456065959825,0.005399432734441462,0.6368201453200024,1.0063182843811485
1.3614246254042393,11.061431432943285,1.621959714641014,-0.015549304204849273,0.636474995291968,1.0012417629862511
1.378046763912249,11.127326266878002,1.6201271814321743,-0.04007913319869992,0.6366579634475409,0.9953318040776387
1.3957376918460687,11.19745808281663,1.6163986686575742,-0.06626797662801814,0.63754592851484,0.9890070209495759
1.4134286197798884,11.267589898755256,1.6108289707139214,-0.09259475784187159,0.6391526136823196,0.982571779270773
1.4322598765885557,11.342242299202479,1.6028641070347214,-0.12083292546068061,0.6416639190831285,0.9755123819059484
1.44745457742901,11.402478368591924,1.5948941531925696,-0.1438255603925723,0.6443055054670709,0.9695923106778868
1.4626492782694642,11.462714437981369,1.585532590587047,-0.1670445324735192,0.6475118618580273,0.9634114843807232
1.4765620810959244,11.517868702962032,1.5757277747572942,-0.18853671379682363,0.6509583376277972,0.9574712019413062
1.489360288238918,11.568604397045155,1.56565598783769,-0.20853086949881802,0.6545744620419414,0.9517241543021359
1.5014660323855251,11.61659497297571,1.5551902656554875,-0.22766424474226932,0.6584020974914968,0.9459979458956365
1.5130847678783694,11.662654909575531,1.5442768885840146,-0.24625114222044517,0.662461851566878,0.940198239459215
1.5243383164825042,11.707267142597678,1.5328852878834711,-0.26448192543907584,0.6667684646442844,0.9342591288740011
1.53530907134983,11.750758301678838,1.5209919559877225,-0.2824892496937831,0.6713357925336042,0.9281262773083837
1.5460575085697554,11.793368131053285,1.5085749829330224,-0.30037426544737467,0.6761784914329058,0.9217500358709816
1.5566307875481296,11.835283583874814,1.495611565931147,-0.31821952293205996,0.681312842501513,0.9150817742029133
1.5670675547275894,11.876657865515796,1.4820765700425627,-0.3360962337192562,0.6867573106117798,0.9080714926950721
1.5774008975502416,11.917622143906392,1.4679414695366713,-0.3540687961579771,0.6925330444039632,0.9006659683608024
1.5876603205818764,11.95829338344695,1.453173376717927,-0.37219788347857496,0.6986644138112723,0.8928070765203853
1.5978731854853028,11.998780053467458,1.4377339921750028,-0.39054274980661496,0.705179648673284,0.8844300759347203
1.608065859925077,12.03918668280916,1.421578356558869,-0.40916311126342053,0.7121116348804293,0.8754617015560304
1.6182647444171212,12.07961793054535,1.4046532604565594,-0.42812084312582865,0.7194989445920624,0.8658179057998621
1.6284972986523567,12.12018265461704,1.3868951457915208,-0.4474816483682748,0.7273871988506321,0.8554010722672226
1.6387931936844327,12.160998479429292,1.36822724184822,-0.4673168398595386,0.7358309158671428,0.8440964620547217
1.6491857463977915,12.202197482486245,1.3485555318301932,-0.48770538134129354,0.7448960876281103,0.8317675468102056
1.6597138708919779,12.24393393022756,1.3277628716932885,-0.5087363679880355,0.7546638905391623,0.8182496938653061
1.670424945907836,12.286395645312664,1.3057000557698368,-0.5305122091759503,0.765236246624513,0.8033413226452454
1.6813793461289734,12.329821969974708,1.2821715424305413,-0.553152949343913,0.7767445855397569,0.7867909727729581
1.6926581714673556,12.3745344070834,1.2569111491386054,-0.5768025479282094,0.7893645611858416,0.7682772694348559
1.704377650743764,12.42099372038705,1.2295371250700968,-0.6016388675969516,0.8033429149373018,0.747375298858215
1.716719059469441,12.469918537016817,1.1994597234333428,-0.6278914421001885,0.8190521676372887,0.7234935876544979
1.7299992901876995,12.522565108176881,1.1656643985347048,-0.6558747800773767,0.8371180969610046,0.6957392527455123
1.744838858834593,12.581393333629261,1.1261859040644744,-0.6859803946325087,0.8587307879749871,0.6626509763997384
1.7614901223621213,12.647403627336113,1.0798751368014425,-0.7162922723916998,0.8846802342768395,0.6244224493997346
1.7751939963352963,12.701729639557074,1.0404034001557774,-0.7357169431526077,0.9071830838687036,0.5945339233275226
1.7856512167450609,12.743185003557809,1.0096960084808289,-0.7446776146121862,0.9248401249702072,0.5750504775039443
1.7943711072351736,12.77775310293311,0.9839087670179335,-0.7462118502319917,0.9397039996211489,0.56296399093046
1.8019113257533976,12.807644650693371,0.9616580020832453,-0.7414674065039186,0.9525085372657291,0.5571501899547092
1.8085897289351434,12.83411971997511,0.9421505794462556,-0.7310830040944571,0.9636831643087264,0.5568821053760866
1.815268132116889,12.860594789256849,0.9230119404967111,-0.7133380491469726,0.9745683006707073,0.5624314247203179
1.8212831688575957,12.884440087318172,0.906268922712631,-0.6896221427403401,0.9840030306285197,0.5733930330684733
1.8267140209086499,12.905969512900553,0.8917191798622018,-0.6607119221117894,0.9921196212865,0.5887959677155656
1.8316836640165002,12.925670576463993,0.8790217196639705,-0.6270882132783792,0.9991333882591431,0.6077861752620426
1.8362823346044457,12.943901000579826,0.8679248184846569,-0.5891775523030783,1.0052107994915231,0.6295593504646682
1.8405759225374236,12.96092199121177,0.8582429353761512,-0.5474047313052227,1.010481985815074,0.6533308802925704
1.8446137495172006,12.976929073463028,0.8498345086881819,-0.5022137346542028,1.0150528860164119,0.678330822436616
1.848433231730838,12.992070575626721,0.8425880221398199,-0.4540806594011836,1.019012687878395,0.7038100034572623
1.852062700431569,13.00645881076209,0.8364127654749816,-0.4035225005493231,1.022438496753913,0.7290530287946194
1.855523135622062,13.020176949502753,0.8312321682376149,-0.35110281247414993,1.0253983522738186,0.7533961174615678
1.858829205544035,13.03328314088601,0.8269785888052501,-0.2974346104601434,1.0279531583024182,0.7762479800945071
1.8619898076896275,13.045812657074144,0.8235889542674725,-0.2431809981294622,1.0301578132686506,0.7971116547189445
1.8650081673322334,13.05777828395837,0.8210009172810955,-0.1890550036118669,1.0320616794310247,0.8156046761838092
1.8678813885039387,13.069168541107052,0.8191493107572682,-0.13582257804911435,1.0337084321532326,0.8314744823026986
1.870599055170279,13.079942136428864,0.8179626227932033,-0.08431832626549737,1.0351352138008894,0.8446057983134392
1.873139706450978,13.09001399295605,0.817358832963617,-0.03549835738023645,1.0363707232221908,0.8550167156652109
1.8751435862812227,13.097957936424905,0.8172306461217229,0.0032442729610974927,1.037289106226376,0.8618658470515279
1.8771471933572648,13.105900798619357,0.8174104120967026,0.04201181154949308,1.0381669497775299,0.8674729485814519
1.8792053343937107,13.114059848776801,0.817915226764308,0.0816933693402225,1.0390354474657988,0.8719331846899723
1.881512948139811,13.123207878948218,0.818864700715567,0.1258001136107209,1.0399802323224843,0.875398493563277
1.884014229571747,13.133123662317608,0.8203462783721228,0.17288322389128985,1.040983451170479,0.8774143861156398
1.8866781318766455,13.143684120583252,0.8224319280621853,0.22188700936466066,1.0420439941611501,0.8777553143684297
1.889486240770628,13.154816254342721,0.8251822509090466,0.27193365587999196,1.043170024094391,0.8763977717482407
1.89242799500454,13.166478195832799,0.8286491695197269,0.32224918116622264,1.044374803143532,0.8735171577356218
1.8954985000853066,13.178650541905798,0.8328781976645316,0.3721374923533959,1.0456735337557619,0.8694886551297144
1.8986974397068261,13.191332038635334,0.8379106198653062,0.4209723338312222,1.0470804603796893,0.8648864472508382
1.9020285055569537,13.204537320910775,0.8437856400162164,0.4681950253352282,1.048605868146766,0.8604803890071522
1.9054990948720396,13.21829571345834,0.8505424495882385,0.5133128421829888,1.0502526962827985,0.857230898239423
1.9091201623598113,13.232650643821732,0.8582221354758318,0.5558961089989387,1.0520124582790193,0.8562826988912577
1.9129061723626455,13.247659452723891,0.8668693465280327,0.5955736545638011,1.0538600951529988,0.8589564726860768
1.9168751166046305,13.263393464421346,0.8765336290696664,0.6320269859191094,1.0557473192124587,0.8667343990257774
1.921048557101757,13.279938156812284,0.887270297660654,0.6649838080611744,1.057593979402877,0.8812305740054516
1.925451631433641,13.297393182335137,0.8991406191517751,0.694211650597076,1.0592770872495976,0.9041298235645101
1.930112946696051,13.315871947566569,0.9122110288358042,0.71951264934209,1.0606175670584765,0.937068630755633
1.9350644246476292,13.335500999339507,0.9265514962600685,0.7407212454902776,1.0613658033571984,0.9814238153487498
1.9403419455066564,13.356422576934653,0.9422356344765369,0.7577074881528892,1.0611885888944115,1.0379841811000263
1.9459902415843504,13.378814011819786,0.9593534975537937,0.7703864343233389,1.0596597626499051,1.1065433854535107
1.9520790482194168,13.402951754498622,0.9780595467501516,0.7787167188781187,1.0562473726448605,1.1855600617094886
1.9587021060728782,13.4292074193268,0.9985672191738993,0.78263427549642,1.0503059259863243,1.2715526250775282
1.9655554692300006,13.456376079178556,1.0198333386479608,0.7821778152730383,1.0417054686433547,1.3538353277490867
1.9718562220952613,13.481354036348145,1.0393310153274313,0.7785631765851566,1.0317449127338247,1.4185286845631657
1.9777002120773093,13.504521256931564,1.0573078640826228,0.7730508016910967,1.020970412375944,1.4665618883520108
1.9833163437221077,13.526785182954752,1.0744452211199969,0.7661959814431296,1.0094660595600924,1.5009875088774007
1.9888421976241235,13.548691222604546,1.091144576300029,0.7582644333001526,0.9972900030234325,1.5238357258940542
1.9943749210959059,13.570624495161752,1.1076799638784756,0.749387778395889,0.9844841959264368,1.5366596171777542
2.0,13.592923890638234,1.124283082033103,0.7396103362851336,0.9710606683541969,1.5407516936261143
